Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Confirmed_Cummulative,Deaths_Cummulative,Recovered_Cummulative
US,Nevada,2020-08-19,389.0,32.0,22.0,63028.0,1134.0,1540.0
US,Nevada,2020-08-20,556.0,38.0,27.0,63584.0,1172.0,1567.0
US,Nevada,2020-08-21,849.0,13.0,32.0,64433.0,1185.0,1599.0
US,Nevada,2020-08-22,636.0,12.0,0.0,65069.0,1197.0,1599.0
US,Nevada,2020-08-23,532.0,0.0,0.0,65601.0,1197.0,1599.0
US,Nevada,2020-08-24,409.0,3.0,12.0,66010.0,1200.0,1611.0
US,Nevada,2020-08-25,403.0,30.0,61.0,66413.0,1230.0,1672.0
US,Nevada,2020-08-26,253.0,20.0,33.0,66666.0,1250.0,1705.0
US,Nevada,2020-08-27,554.0,21.0,13.0,67220.0,1271.0,1718.0
US,Nevada,2020-08-28,632.0,16.0,7.0,67852.0,1287.0,1725.0
US,Nevada,2020-08-29,609.0,15.0,0.0,68461.0,1302.0,1725.0
US,Nevada,2020-08-30,447.0,0.0,0.0,68908.0,1302.0,1725.0
US,Nevada,2020-08-31,320.0,3.0,48.0,69228.0,1305.0,1773.0
US,Nevada,2020-09-01,405.0,8.0,25.0,69633.0,1313.0,1798.0
US,Nevada,2020-09-02,239.0,23.0,19.0,69872.0,1336.0,1817.0
US,Nevada,2020-09-03,351.0,27.0,0.0,70223.0,1363.0,1817.0
US,Nevada,2020-09-04,489.0,12.0,36.0,70712.0,1375.0,1853.0
US,Nevada,2020-09-05,390.0,13.0,0.0,71102.0,1388.0,1853.0
US,Nevada,2020-09-06,508.0,1.0,0.0,71610.0,1389.0,1853.0
US,Nevada,2020-09-07,357.0,4.0,0.0,71967.0,1393.0,1853.0
US,Nevada,2020-09-08,137.0,0.0,67.0,72104.0,1393.0,1920.0
US,Nevada,2020-09-09,154.0,19.0,5.0,72258.0,1412.0,1925.0
US,Nevada,2020-09-10,288.0,17.0,12.0,72546.0,1429.0,1937.0
US,Nevada,2020-09-11,260.0,10.0,-7.0,72806.0,1439.0,1930.0
US,Nevada,2020-09-12,414.0,10.0,0.0,73220.0,1449.0,1930.0
US,Nevada,2020-09-13,317.0,3.0,0.0,73537.0,1452.0,1930.0
US,Nevada,2020-09-14,277.0,4.0,8.0,73814.0,1456.0,1938.0
US,Nevada,2020-09-15,226.0,26.0,35.0,74040.0,1482.0,1973.0
US,Nevada,2020-09-16,208.0,12.0,7.0,74248.0,1494.0,1980.0
US,Nevada,2020-09-17,347.0,12.0,17.0,74595.0,1506.0,1997.0
US,Nevada,2020-09-18,501.0,18.0,15.0,75096.0,1524.0,2012.0
US,Nevada,2020-09-19,323.0,4.0,0.0,75419.0,1528.0,2012.0
US,Nevada,2020-09-20,385.0,3.0,0.0,75804.0,1531.0,2012.0
US,Nevada,2020-09-21,232.0,0.0,14.0,76036.0,1531.0,2026.0
US,Nevada,2020-09-22,262.0,15.0,26.0,76298.0,1546.0,2052.0
US,Nevada,2020-09-23,509.0,10.0,7.0,76807.0,1556.0,2059.0
US,Nevada,2020-09-24,390.0,8.0,3.0,77197.0,1564.0,2062.0
US,Nevada,2020-09-25,556.0,9.0,13.0,77753.0,1573.0,2075.0
US,Nevada,2020-09-26,602.0,9.0,0.0,78355.0,1582.0,2075.0
US,Nevada,2020-09-27,373.0,3.0,0.0,78728.0,1585.0,2075.0
US,Nevada,2020-09-28,463.0,0.0,5.0,79191.0,1585.0,2080.0
US,Nevada,2020-09-29,404.0,8.0,13.0,79595.0,1593.0,2093.0
US,Nevada,2020-09-30,385.0,7.0,127.0,79980.0,1600.0,2220.0
US,Nevada,2020-10-01,430.0,3.0,6.0,80410.0,1603.0,2226.0
US,Nevada,2020-10-02,772.0,6.0,5.0,81182.0,1609.0,2231.0
US,Nevada,2020-10-03,526.0,11.0,0.0,81708.0,1620.0,2231.0
US,Nevada,2020-10-04,392.0,3.0,0.0,82100.0,1623.0,2231.0
US,Nevada,2020-10-05,337.0,0.0,10.0,82437.0,1623.0,2241.0
US,Nevada,2020-10-06,479.0,6.0,1.0,82916.0,1629.0,2242.0
US,Nevada,2020-10-07,431.0,7.0,19.0,83347.0,1636.0,2261.0
US,Nevada,2020-10-08,480.0,13.0,0.0,83827.0,1649.0,2261.0
US,Nevada,2020-10-09,766.0,8.0,9.0,84593.0,1657.0,2270.0
US,Nevada,2020-10-10,806.0,2.0,0.0,85399.0,1659.0,2270.0
US,Nevada,2020-10-11,380.0,2.0,0.0,85779.0,1661.0,2270.0
US,Nevada,2020-10-12,569.0,3.0,0.0,86348.0,1664.0,2270.0
US,Nevada,2020-10-13,487.0,10.0,14.0,86835.0,1674.0,2284.0
US,Nevada,2020-10-14,479.0,17.0,9.0,87314.0,1691.0,2293.0
US,Nevada,2020-10-15,655.0,7.0,0.0,87969.0,1698.0,2293.0
US,Nevada,2020-10-16,716.0,9.0,33.0,88685.0,1707.0,2326.0
US,Nevada,2020-10-17,967.0,0.0,0.0,89652.0,1707.0,2326.0
US,Nevada,2020-10-18,609.0,3.0,0.0,90261.0,1710.0,2326.0
US,Nevada,2020-10-19,582.0,2.0,4.0,90843.0,1712.0,2330.0
US,Nevada,2020-10-20,656.0,15.0,6.0,91499.0,1727.0,2336.0
US,Nevada,2020-10-21,565.0,5.0,-7.0,92064.0,1732.0,2329.0
US,Nevada,2020-10-22,789.0,4.0,17.0,92853.0,1736.0,2346.0
US,Nevada,2020-10-23,812.0,2.0,12.0,93665.0,1738.0,2358.0
US,Nevada,2020-10-24,1147.0,5.0,0.0,94812.0,1743.0,2358.0
US,Nevada,2020-10-25,891.0,5.0,0.0,95703.0,1748.0,2358.0
US,Nevada,2020-10-26,475.0,1.0,16.0,96178.0,1749.0,2374.0
US,Nevada,2020-10-27,730.0,7.0,11.0,96908.0,1756.0,2385.0
US,Nevada,2020-10-28,571.0,10.0,19.0,97479.0,1766.0,2404.0
US,Nevada,2020-10-29,1073.0,3.0,5.0,98552.0,1769.0,2409.0
US,Nevada,2020-10-30,1232.0,8.0,0.0,99784.0,1777.0,2409.0
US,Nevada,2020-10-31,977.0,0.0,0.0,100761.0,1777.0,2409.0
US,Nevada,2020-11-01,716.0,4.0,0.0,101477.0,1781.0,2409.0
US,Nevada,2020-11-02,637.0,3.0,33.0,102114.0,1784.0,2442.0
US,Nevada,2020-11-03,911.0,23.0,20.0,103025.0,1807.0,2462.0
US,Nevada,2020-11-04,1068.0,7.0,44.0,104093.0,1814.0,2506.0
US,Nevada,2020-11-05,1267.0,10.0,5.0,105360.0,1824.0,2511.0
US,Nevada,2020-11-06,1562.0,21.0,14.0,106922.0,1845.0,2525.0
US,Nevada,2020-11-07,1824.0,5.0,0.0,108746.0,1850.0,2525.0
US,Nevada,2020-11-08,1276.0,1.0,0.0,110022.0,1851.0,2525.0
US,Nevada,2020-11-09,960.0,1.0,25.0,110982.0,1852.0,2550.0
US,Nevada,2020-11-10,1322.0,7.0,10.0,112304.0,1859.0,2560.0
US,Nevada,2020-11-11,1107.0,18.0,0.0,113411.0,1877.0,2560.0
US,Nevada,2020-11-12,1469.0,3.0,31.0,114880.0,1880.0,2591.0
US,Nevada,2020-11-13,1857.0,13.0,10.0,116737.0,1893.0,2601.0
US,Nevada,2020-11-14,2269.0,15.0,0.0,119006.0,1908.0,2601.0
US,Nevada,2020-11-15,1177.0,1.0,0.0,120183.0,1909.0,2601.0
US,Nevada,2020-11-16,1916.0,8.0,20.0,122099.0,1917.0,2621.0
US,Nevada,2020-11-17,1696.0,27.0,28.0,123795.0,1944.0,2649.0
US,Nevada,2020-11-18,1664.0,3.0,51.0,125459.0,1947.0,2700.0
US,Nevada,2020-11-19,2417.0,6.0,-2700.0,127876.0,1953.0,0.0
US,Nevada,2020-11-20,1838.0,29.0,0.0,129714.0,1982.0,0.0
US,Nevada,2020-11-21,2019.0,29.0,0.0,131733.0,2011.0,0.0
US,Nevada,2020-11-22,2155.0,6.0,0.0,133888.0,2017.0,0.0
US,Nevada,2020-11-23,2339.0,6.0,0.0,136227.0,2023.0,0.0
US,Nevada,2020-11-24,2871.0,24.0,0.0,139098.0,2047.0,0.0
US,Nevada,2020-11-25,3142.0,24.0,0.0,142240.0,2071.0,0.0
US,Nevada,2020-11-26,2541.0,22.0,0.0,144781.0,2093.0,0.0
US,Nevada,2020-11-27,1536.0,2.0,0.0,146317.0,2095.0,0.0
US,Nevada,2020-11-28,2912.0,24.0,0.0,149229.0,2119.0,0.0
US,Nevada,2020-11-29,1298.0,17.0,0.0,150527.0,2136.0,0.0
US,Nevada,2020-11-30,1644.0,8.0,0.0,152171.0,2144.0,0.0
US,Nevada,2020-12-01,2671.0,20.0,0.0,154842.0,2164.0,0.0
US,Nevada,2020-12-02,2155.0,38.0,0.0,156997.0,2202.0,0.0
US,Nevada,2020-12-03,2535.0,48.0,0.0,159532.0,2250.0,0.0
US,Nevada,2020-12-04,2902.0,22.0,0.0,162434.0,2272.0,0.0
US,Nevada,2020-12-05,3194.0,29.0,0.0,165628.0,2301.0,0.0
US,Nevada,2020-12-06,2512.0,14.0,0.0,168140.0,2315.0,0.0
US,Nevada,2020-12-07,2447.0,4.0,0.0,170587.0,2319.0,0.0
US,Nevada,2020-12-08,2697.0,40.0,0.0,173284.0,2359.0,0.0
US,Nevada,2020-12-09,3050.0,25.0,0.0,176334.0,2384.0,0.0
US,Nevada,2020-12-10,2193.0,50.0,0.0,178527.0,2434.0,0.0
US,Nevada,2020-12-11,2783.0,45.0,0.0,181310.0,2479.0,0.0
US,Nevada,2020-12-12,2639.0,41.0,0.0,183949.0,2520.0,0.0
US,Nevada,2020-12-13,2884.0,19.0,0.0,186833.0,2539.0,0.0
US,Nevada,2020-12-14,2580.0,9.0,0.0,189413.0,2548.0,0.0
US,Nevada,2020-12-15,2319.0,47.0,0.0,191732.0,2595.0,0.0
US,Nevada,2020-12-16,2366.0,56.0,0.0,194098.0,2651.0,0.0
US,Nevada,2020-12-17,2281.0,20.0,0.0,196379.0,2671.0,0.0
US,Nevada,2020-12-18,2878.0,35.0,0.0,199257.0,2706.0,0.0
US,Nevada,2020-12-19,2601.0,43.0,0.0,201858.0,2749.0,0.0
US,Nevada,2020-12-20,2087.0,30.0,0.0,203945.0,2779.0,0.0
US,Nevada,2020-12-21,1939.0,6.0,0.0,205884.0,2785.0,0.0
US,Nevada,2020-12-22,1090.0,38.0,0.0,206974.0,2823.0,0.0
US,Nevada,2020-12-23,2988.0,46.0,0.0,209962.0,2869.0,0.0
US,Nevada,2020-12-24,2249.0,45.0,0.0,212211.0,2914.0,0.0
US,Nevada,2020-12-25,1853.0,27.0,0.0,214064.0,2941.0,0.0
US,Nevada,2020-12-26,1589.0,1.0,0.0,215653.0,2942.0,0.0
US,Nevada,2020-12-27,1856.0,8.0,0.0,217509.0,2950.0,0.0
US,Nevada,2020-12-28,868.0,21.0,0.0,218377.0,2971.0,0.0
US,Nevada,2020-12-29,1747.0,45.0,0.0,220124.0,3016.0,0.0
US,Nevada,2020-12-30,2471.0,47.0,0.0,222595.0,3063.0,0.0
US,Nevada,2020-12-31,2136.0,59.0,0.0,224731.0,3122.0,0.0
US,Nevada,2021-01-01,2315.0,21.0,0.0,227046.0,3143.0,0.0
US,Nevada,2021-01-02,1825.0,5.0,0.0,228871.0,3148.0,0.0
US,Nevada,2021-01-03,2743.0,32.0,0.0,231614.0,3180.0,0.0
US,Nevada,2021-01-04,1418.0,26.0,0.0,233032.0,3206.0,0.0
US,Nevada,2021-01-05,2423.0,29.0,0.0,235455.0,3235.0,0.0
US,Nevada,2021-01-06,1938.0,60.0,0.0,237393.0,3295.0,0.0
US,Nevada,2021-01-07,3403.0,44.0,0.0,240796.0,3339.0,0.0
US,Nevada,2021-01-08,2865.0,55.0,0.0,243661.0,3394.0,0.0
US,Nevada,2021-01-09,2648.0,56.0,0.0,246309.0,3450.0,0.0
US,Nevada,2021-01-10,2260.0,17.0,0.0,248569.0,3467.0,0.0
US,Nevada,2021-01-11,1680.0,33.0,0.0,250249.0,3500.0,0.0
US,Nevada,2021-01-12,2593.0,46.0,0.0,252842.0,3546.0,0.0
US,Nevada,2021-01-13,1143.0,50.0,0.0,253985.0,3596.0,0.0
US,Nevada,2021-01-14,2187.0,62.0,0.0,256172.0,3658.0,0.0
US,Nevada,2021-01-15,1878.0,40.0,0.0,258050.0,3698.0,0.0
US,Nevada,2021-01-16,2040.0,63.0,0.0,260090.0,3761.0,0.0
US,Nevada,2021-01-17,1483.0,18.0,0.0,261573.0,3779.0,0.0
US,Nevada,2021-01-18,1221.0,5.0,0.0,262794.0,3784.0,0.0
US,Nevada,2021-01-19,1178.0,8.0,0.0,263972.0,3792.0,0.0
US,Nevada,2021-01-20,1171.0,71.0,0.0,265143.0,3863.0,0.0
US,Nevada,2021-01-21,1200.0,47.0,0.0,266343.0,3910.0,0.0
US,Nevada,2021-01-22,1869.0,48.0,0.0,268212.0,3958.0,0.0
US,Nevada,2021-01-23,1501.0,53.0,0.0,269713.0,4011.0,0.0
US,Nevada,2021-01-24,1194.0,15.0,0.0,270907.0,4026.0,0.0
US,Nevada,2021-01-25,990.0,3.0,0.0,271897.0,4029.0,0.0
US,Nevada,2021-01-26,956.0,59.0,0.0,272853.0,4088.0,0.0
US,Nevada,2021-01-27,1020.0,46.0,0.0,273873.0,4134.0,0.0
US,Nevada,2021-01-28,1078.0,47.0,0.0,274951.0,4181.0,0.0
US,Nevada,2021-01-29,1328.0,37.0,0.0,276279.0,4218.0,0.0
US,Nevada,2021-01-30,1070.0,46.0,0.0,277349.0,4264.0,0.0
US,Nevada,2021-01-31,959.0,6.0,0.0,278308.0,4270.0,0.0
US,Nevada,2021-02-01,838.0,8.0,0.0,279146.0,4278.0,0.0
US,Nevada,2021-02-02,811.0,46.0,0.0,279957.0,4324.0,0.0
US,Nevada,2021-02-03,750.0,49.0,0.0,280707.0,4373.0,0.0
US,Nevada,2021-02-04,889.0,51.0,0.0,281596.0,4424.0,0.0
US,Nevada,2021-02-05,897.0,39.0,0.0,282493.0,4463.0,0.0
US,Nevada,2021-02-06,898.0,33.0,0.0,283391.0,4496.0,0.0
US,Nevada,2021-02-07,651.0,24.0,0.0,284042.0,4520.0,0.0
US,Nevada,2021-02-08,548.0,2.0,0.0,284590.0,4522.0,0.0
US,Nevada,2021-02-09,546.0,37.0,0.0,285136.0,4559.0,0.0
US,Nevada,2021-02-10,659.0,23.0,0.0,285795.0,4582.0,0.0
US,Nevada,2021-02-11,592.0,55.0,0.0,286387.0,4637.0,0.0
US,Nevada,2021-02-12,636.0,26.0,0.0,287023.0,4663.0,0.0
US,Nevada,2021-02-13,813.0,31.0,0.0,287836.0,4694.0,0.0
US,Nevada,2021-02-14,512.0,15.0,0.0,288348.0,4709.0,0.0
US,Nevada,2021-02-15,391.0,11.0,0.0,288739.0,4720.0,0.0
US,Nevada,2021-02-16,290.0,13.0,0.0,289029.0,4733.0,0.0
US,Nevada,2021-02-17,363.0,41.0,0.0,289392.0,4774.0,0.0
US,Nevada,2021-02-18,488.0,31.0,0.0,289880.0,4805.0,0.0
US,Nevada,2021-02-19,420.0,26.0,0.0,290300.0,4831.0,0.0
US,Nevada,2021-02-20,371.0,37.0,0.0,290671.0,4868.0,0.0
US,Nevada,2021-02-21,301.0,4.0,0.0,290972.0,4872.0,0.0
US,Nevada,2021-02-22,173.0,10.0,0.0,291145.0,4882.0,0.0
US,Nevada,2021-02-23,398.0,21.0,0.0,291543.0,4903.0,0.0
US,Nevada,2021-02-24,516.0,16.0,0.0,292059.0,4919.0,0.0
US,Nevada,2021-02-25,571.0,14.0,0.0,292630.0,4933.0,0.0
US,Nevada,2021-02-26,399.0,9.0,0.0,293029.0,4942.0,0.0
US,Nevada,2021-02-27,459.0,15.0,0.0,293488.0,4957.0,0.0
US,New Hampshire,2020-03-22,74.0,0.0,0.0,74.0,0.0,0.0
US,New Hampshire,2020-03-23,27.0,1.0,0.0,101.0,1.0,0.0
US,New Hampshire,2020-03-24,0.0,0.0,0.0,101.0,1.0,0.0
US,New Hampshire,2020-03-25,7.0,0.0,0.0,108.0,1.0,0.0
US,New Hampshire,2020-03-26,29.0,0.0,0.0,137.0,1.0,0.0
US,New Hampshire,2020-03-27,21.0,0.0,0.0,158.0,1.0,0.0
US,New Hampshire,2020-03-28,29.0,1.0,0.0,187.0,2.0,0.0
US,New Hampshire,2020-03-29,27.0,0.0,0.0,214.0,2.0,0.0
US,New Hampshire,2020-03-30,100.0,1.0,0.0,314.0,3.0,0.0
US,New Hampshire,2020-03-31,43.0,0.0,0.0,357.0,3.0,0.0
US,New Hampshire,2020-04-01,10.0,0.0,0.0,367.0,3.0,0.0
US,New Hampshire,2020-04-02,-51.0,0.0,0.0,316.0,3.0,0.0
US,New Hampshire,2020-04-03,163.0,2.0,0.0,479.0,5.0,0.0
US,New Hampshire,2020-04-04,61.0,2.0,0.0,540.0,7.0,0.0
US,New Hampshire,2020-04-05,81.0,2.0,0.0,621.0,9.0,0.0
US,New Hampshire,2020-04-06,94.0,0.0,0.0,715.0,9.0,0.0
US,New Hampshire,2020-04-07,0.0,0.0,0.0,715.0,9.0,0.0
US,New Hampshire,2020-04-08,32.0,4.0,0.0,747.0,13.0,0.0
US,New Hampshire,2020-04-09,72.0,8.0,0.0,819.0,21.0,0.0
US,New Hampshire,2020-04-10,0.0,0.0,0.0,819.0,21.0,0.0
US,New Hampshire,2020-04-11,66.0,1.0,0.0,885.0,22.0,0.0
US,New Hampshire,2020-04-12,44.0,1.0,236.0,929.0,23.0,236.0
US,New Hampshire,2020-04-13,56.0,0.0,3.0,985.0,23.0,239.0
US,New Hampshire,2020-04-14,-63.0,2.0,10.0,922.0,25.0,249.0
US,New Hampshire,2020-04-15,217.0,7.0,116.0,1139.0,32.0,365.0
US,New Hampshire,2020-04-16,0.0,0.0,0.0,1139.0,32.0,365.0
US,New Hampshire,2020-04-17,148.0,5.0,90.0,1287.0,37.0,455.0
US,New Hampshire,2020-04-18,55.0,1.0,13.0,1342.0,38.0,468.0
US,New Hampshire,2020-04-19,48.0,0.0,45.0,1390.0,38.0,513.0
US,New Hampshire,2020-04-20,57.0,4.0,8.0,1447.0,42.0,521.0
US,New Hampshire,2020-04-21,43.0,0.0,0.0,1490.0,42.0,521.0
US,New Hampshire,2020-04-22,98.0,6.0,25.0,1588.0,48.0,546.0
US,New Hampshire,2020-04-23,82.0,3.0,4.0,1670.0,51.0,550.0
US,New Hampshire,2020-04-24,50.0,2.0,28.0,1720.0,53.0,578.0
US,New Hampshire,2020-04-25,77.0,0.0,0.0,1797.0,53.0,578.0
US,New Hampshire,2020-04-26,67.0,7.0,199.0,1864.0,60.0,777.0
US,New Hampshire,2020-04-27,74.0,0.0,2.0,1938.0,60.0,779.0
US,New Hampshire,2020-04-28,72.0,0.0,19.0,2010.0,60.0,798.0
US,New Hampshire,2020-04-29,48.0,0.0,138.0,2058.0,60.0,936.0
US,New Hampshire,2020-04-30,88.0,12.0,44.0,2146.0,72.0,980.0
US,New Hampshire,2020-05-01,164.0,9.0,0.0,2310.0,81.0,980.0
US,New Hampshire,2020-05-02,119.0,3.0,0.0,2429.0,84.0,980.0
US,New Hampshire,2020-05-03,89.0,2.0,127.0,2518.0,86.0,1107.0
US,New Hampshire,2020-05-04,70.0,0.0,-90.0,2588.0,86.0,1017.0
US,New Hampshire,2020-05-05,48.0,6.0,2.0,2636.0,92.0,1019.0
US,New Hampshire,2020-05-06,105.0,0.0,86.0,2741.0,92.0,1105.0
US,New Hampshire,2020-05-07,102.0,22.0,5.0,2843.0,114.0,1110.0
US,New Hampshire,2020-05-08,104.0,7.0,55.0,2947.0,121.0,1165.0
US,New Hampshire,2020-05-09,64.0,10.0,45.0,3011.0,131.0,1210.0
US,New Hampshire,2020-05-10,60.0,2.0,18.0,3071.0,133.0,1228.0
US,New Hampshire,2020-05-11,89.0,0.0,1.0,3160.0,133.0,1229.0
US,New Hampshire,2020-05-12,79.0,9.0,2.0,3239.0,142.0,1231.0
US,New Hampshire,2020-05-13,60.0,8.0,3.0,3299.0,150.0,1234.0
US,New Hampshire,2020-05-14,83.0,1.0,2.0,3382.0,151.0,1236.0
US,New Hampshire,2020-05-15,71.0,0.0,11.0,3453.0,151.0,1247.0
US,New Hampshire,2020-05-16,103.0,20.0,7.0,3556.0,171.0,1254.0
US,New Hampshire,2020-05-17,40.0,1.0,4.0,3596.0,172.0,1258.0
US,New Hampshire,2020-05-18,56.0,0.0,10.0,3652.0,172.0,1268.0
US,New Hampshire,2020-05-19,69.0,0.0,1.0,3721.0,172.0,1269.0
US,New Hampshire,2020-05-20,147.0,18.0,6.0,3868.0,190.0,1275.0
US,New Hampshire,2020-05-21,67.0,9.0,113.0,3935.0,199.0,1388.0
US,New Hampshire,2020-05-22,79.0,5.0,379.0,4014.0,204.0,1767.0
US,New Hampshire,2020-05-23,75.0,4.0,430.0,4089.0,208.0,2197.0
US,New Hampshire,2020-05-24,60.0,1.0,0.0,4149.0,209.0,2197.0
US,New Hampshire,2020-05-25,48.0,1.0,7.0,4197.0,210.0,2204.0
US,New Hampshire,2020-05-26,34.0,4.0,230.0,4231.0,214.0,2434.0
US,New Hampshire,2020-05-27,55.0,9.0,116.0,4286.0,223.0,2550.0
US,New Hampshire,2020-05-28,103.0,9.0,141.0,4389.0,232.0,2691.0
US,New Hampshire,2020-05-29,103.0,6.0,39.0,4492.0,238.0,2730.0
US,New Hampshire,2020-05-30,0.0,0.0,72.0,4492.0,238.0,2802.0
US,New Hampshire,2020-05-31,159.0,7.0,138.0,4651.0,245.0,2940.0
US,New Hampshire,2020-06-01,34.0,0.0,8.0,4685.0,245.0,2948.0
US,New Hampshire,2020-06-02,64.0,11.0,6.0,4749.0,256.0,2954.0
US,New Hampshire,2020-06-03,46.0,9.0,117.0,4795.0,265.0,3071.0
US,New Hampshire,2020-06-04,81.0,8.0,86.0,4876.0,273.0,3157.0
US,New Hampshire,2020-06-05,77.0,5.0,30.0,4953.0,278.0,3187.0
US,New Hampshire,2020-06-06,66.0,5.0,132.0,5019.0,283.0,3319.0
US,New Hampshire,2020-06-07,24.0,3.0,0.0,5043.0,286.0,3319.0
US,New Hampshire,2020-06-08,36.0,0.0,73.0,5079.0,286.0,3392.0
US,New Hampshire,2020-06-09,0.0,0.0,0.0,5079.0,286.0,3392.0
US,New Hampshire,2020-06-10,99.0,15.0,109.0,5178.0,301.0,3501.0
US,New Hampshire,2020-06-11,31.0,7.0,84.0,5209.0,308.0,3585.0
US,New Hampshire,2020-06-12,42.0,7.0,80.0,5251.0,315.0,3665.0
US,New Hampshire,2020-06-13,48.0,3.0,178.0,5299.0,318.0,3843.0
US,New Hampshire,2020-06-14,19.0,2.0,62.0,5318.0,320.0,3905.0
US,New Hampshire,2020-06-15,27.0,0.0,136.0,5345.0,320.0,4041.0
US,New Hampshire,2020-06-16,19.0,6.0,0.0,5364.0,326.0,4041.0
US,New Hampshire,2020-06-17,72.0,4.0,26.0,5436.0,330.0,4067.0
US,New Hampshire,2020-06-18,14.0,1.0,37.0,5450.0,331.0,4104.0
US,New Hampshire,2020-06-19,36.0,6.0,36.0,5486.0,337.0,4140.0
US,New Hampshire,2020-06-20,32.0,2.0,69.0,5518.0,339.0,4209.0
US,New Hampshire,2020-06-21,26.0,0.0,35.0,5544.0,339.0,4244.0
US,New Hampshire,2020-06-22,14.0,0.0,31.0,5558.0,339.0,4275.0
US,New Hampshire,2020-06-23,13.0,4.0,15.0,5571.0,343.0,4290.0
US,New Hampshire,2020-06-24,27.0,4.0,26.0,5598.0,347.0,4316.0
US,New Hampshire,2020-06-25,40.0,10.0,42.0,5638.0,357.0,4358.0
US,New Hampshire,2020-06-26,33.0,8.0,23.0,5671.0,365.0,4381.0
US,New Hampshire,2020-06-27,46.0,2.0,0.0,5717.0,367.0,4381.0
US,New Hampshire,2020-06-28,30.0,0.0,20.0,5747.0,367.0,4401.0
US,New Hampshire,2020-06-29,13.0,0.0,34.0,5760.0,367.0,4435.0
US,New Hampshire,2020-06-30,22.0,4.0,0.0,5782.0,371.0,4435.0
US,New Hampshire,2020-07-01,20.0,2.0,28.0,5802.0,373.0,4463.0
US,New Hampshire,2020-07-02,20.0,2.0,28.0,5822.0,375.0,4491.0
US,New Hampshire,2020-07-03,35.0,1.0,17.0,5857.0,376.0,4508.0
US,New Hampshire,2020-07-04,15.0,3.0,89.0,5872.0,379.0,4597.0
US,New Hampshire,2020-07-05,25.0,2.0,0.0,5897.0,381.0,4597.0
US,New Hampshire,2020-07-06,17.0,1.0,87.0,5914.0,382.0,4684.0
US,New Hampshire,2020-07-07,18.0,2.0,22.0,5932.0,384.0,4706.0
US,New Hampshire,2020-07-08,20.0,2.0,52.0,5952.0,386.0,4758.0
US,New Hampshire,2020-07-09,21.0,1.0,59.0,5973.0,387.0,4817.0
US,New Hampshire,2020-07-10,18.0,3.0,14.0,5991.0,390.0,4831.0
US,New Hampshire,2020-07-11,33.0,1.0,66.0,6024.0,391.0,4897.0
US,New Hampshire,2020-07-12,30.0,0.0,116.0,6054.0,391.0,5013.0
US,New Hampshire,2020-07-13,14.0,0.0,14.0,6068.0,391.0,5027.0
US,New Hampshire,2020-07-14,23.0,1.0,29.0,6091.0,392.0,5056.0
US,New Hampshire,2020-07-15,22.0,2.0,45.0,6113.0,394.0,5101.0
US,New Hampshire,2020-07-16,26.0,1.0,24.0,6139.0,395.0,5125.0
US,New Hampshire,2020-07-17,26.0,0.0,63.0,6165.0,395.0,5188.0
US,New Hampshire,2020-07-18,23.0,1.0,0.0,6188.0,396.0,5188.0
US,New Hampshire,2020-07-19,15.0,2.0,63.0,6203.0,398.0,5251.0
US,New Hampshire,2020-07-20,46.0,0.0,0.0,6249.0,398.0,5251.0
US,New Hampshire,2020-07-21,13.0,2.0,35.0,6262.0,400.0,5286.0
US,New Hampshire,2020-07-22,33.0,2.0,30.0,6295.0,402.0,5316.0
US,New Hampshire,2020-07-23,23.0,3.0,25.0,6318.0,405.0,5341.0
US,New Hampshire,2020-07-24,57.0,2.0,4.0,6375.0,407.0,5345.0
US,New Hampshire,2020-07-25,40.0,2.0,93.0,6415.0,409.0,5438.0
US,New Hampshire,2020-07-26,21.0,0.0,0.0,6436.0,409.0,5438.0
US,New Hampshire,2020-07-27,5.0,0.0,0.0,6441.0,409.0,5438.0
US,New Hampshire,2020-07-28,59.0,0.0,250.0,6500.0,409.0,5688.0
US,New Hampshire,2020-07-29,13.0,2.0,0.0,6513.0,411.0,5688.0
US,New Hampshire,2020-07-30,31.0,4.0,22.0,6544.0,415.0,5710.0
US,New Hampshire,2020-07-31,39.0,0.0,12.0,6583.0,415.0,5722.0
US,New Hampshire,2020-08-01,31.0,1.0,72.0,6614.0,416.0,5794.0
US,New Hampshire,2020-08-02,20.0,1.0,0.0,6634.0,417.0,5794.0
US,New Hampshire,2020-08-03,26.0,0.0,26.0,6660.0,417.0,5820.0
US,New Hampshire,2020-08-04,33.0,1.0,28.0,6693.0,418.0,5848.0
US,New Hampshire,2020-08-05,26.0,0.0,67.0,6719.0,418.0,5915.0
US,New Hampshire,2020-08-06,23.0,1.0,8.0,6742.0,419.0,5923.0
US,New Hampshire,2020-08-07,37.0,0.0,18.0,6779.0,419.0,5941.0
US,New Hampshire,2020-08-08,39.0,0.0,108.0,6818.0,419.0,6049.0
US,New Hampshire,2020-08-09,17.0,0.0,14.0,6835.0,419.0,6063.0
US,New Hampshire,2020-08-10,5.0,0.0,32.0,6840.0,419.0,6095.0
US,New Hampshire,2020-08-11,21.0,0.0,31.0,6861.0,419.0,6126.0
US,New Hampshire,2020-08-12,26.0,1.0,36.0,6887.0,420.0,6162.0
US,New Hampshire,2020-08-13,34.0,2.0,28.0,6921.0,422.0,6190.0
